Subj,Form,Item,Phase,Block,Word,Target,Person,Answer,Accuracy,Repeat,ParGroup,Age,Months,SSIQ,Gender,Grade
56,C,1,1,1,th7:,G,3,G,1,0,TD,11,132,104.5822118,M,6
56,C,2,1,1,phi:,E,1,E,1,0,TD,11,132,104.5822118,M,6
56,C,3,1,1,kha:,E,1,B,0,0,TD,11,132,104.5822118,M,6
56,C,4,1,2,phi:,E,1,E,1,0,TD,11,132,104.5822118,M,6
56,C,5,1,2,kha:,E,1,E,1,0,TD,11,132,104.5822118,M,6
56,C,6,1,2,th7:,G,3,G,1,0,TD,11,132,104.5822118,M,6
56,C,7,2,1,th7:,G,3,G,1,0,TD,11,132,104.5822118,M,6
56,C,8,2,1,phi:,E,1,E,1,0,TD,11,132,104.5822118,M,6
56,C,9,2,1,phom,C,2,B,0,0,TD,11,132,104.5822118,M,6
56,C,10,2,2,phi:,E,1,E,1,0,TD,11,132,104.5822118,M,6
56,C,11,2,2,phom,C,2,C,1,0,TD,11,132,104.5822118,M,6
56,C,12,2,2,th7:,G,3,G,1,0,TD,11,132,104.5822118,M,6
56,C,13,3,1,khaw,B,3,B,1,0,TD,11,132,104.5822118,M,6
56,C,14,3,1,phom,C,2,C,1,0,TD,11,132,104.5822118,M,6
56,C,15,3,1,khun,C,2,C,1,0,TD,11,132,104.5822118,M,6
56,C,16,3,2,phom,C,2,C,1,0,TD,11,132,104.5822118,M,6
56,C,17,3,2,khun,C,2,C,1,0,TD,11,132,104.5822118,M,6
56,C,18,3,2,khaw,B,3,B,1,0,TD,11,132,104.5822118,M,6
56,C,19,4,1,khaw,B,3,B,1,0,TD,11,132,104.5822118,M,6
56,C,20,4,1,khun,C,2,C,1,0,TD,11,132,104.5822118,M,6
56,C,21,4,1,kha:,E,1,E,1,0,TD,11,132,104.5822118,M,6
56,C,22,4,2,khun,C,2,C,1,0,TD,11,132,104.5822118,M,6
56,C,23,4,2,kha:,E,1,E,1,0,TD,11,132,104.5822118,M,6
56,C,24,4,2,khaw,B,3,B,1,0,TD,11,132,104.5822118,M,6
58,C,1,1,1,th7:,G,3,C,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,2,1,1,phi:,E,1,E,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,3,1,1,kha:,E,1,B,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,4,1,2,phi:,E,1,E,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,5,1,2,kha:,E,1,B,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,6,1,2,th7:,G,3,G,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,7,2,1,th7:,G,3,C,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,8,2,1,phi:,E,1,E,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,9,2,1,nu:,C,2,G,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,10,2,2,phi:,E,1,E,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,11,2,2,nu:,C,2,C,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,12,2,2,th7:,G,3,G,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,13,3,1,khaw,B,3,G,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,14,3,1,nu:,C,2,C,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,15,3,1,khun,C,2,B,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,16,3,2,nu:,C,2,C,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,17,3,2,khun,C,2,G,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,18,3,2,khaw,B,3,G,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,19,4,1,khaw,B,3,B,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,20,4,1,khun,C,2,B,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,21,4,1,kha:,E,1,E,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,22,4,2,khun,C,2,G,0,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,23,4,2,kha:,E,1,E,1,0,TD,7.08333,84.99996,81.6020782,F,2
58,C,24,4,2,khaw,B,3,C,0,0,TD,7.08333,84.99996,81.6020782,F,2
60,A,1,1,1,kha:,E,1,C,0,1,TD,8.666666667,104,111.0827027,M,3
60,A,2,1,1,khaw,B,3,B,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,3,1,1,khun,C,2,C,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,4,1,2,khaw,B,3,E,0,0,TD,8.666666667,104,111.0827027,M,3
60,A,5,1,2,khun,C,2,C,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,6,1,2,kha:,E,1,C,0,0,TD,8.666666667,104,111.0827027,M,3
60,A,7,2,1,khun,C,2,C,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,8,2,1,khaw,B,3,G,0,0,TD,8.666666667,104,111.0827027,M,3
60,A,9,2,1,phom,C,2,C,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,10,2,2,khaw,B,3,B,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,11,2,2,phom,C,2,C,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,12,2,2,khun,C,2,E,0,0,TD,8.666666667,104,111.0827027,M,3
60,A,13,3,1,phom,C,2,C,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,14,3,1,th7:,G,3,G,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,15,3,1,phi:,E,1,E,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,16,3,2,th7:,G,3,G,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,17,3,2,phi:,E,1,E,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,18,3,2,phom,C,2,C,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,19,4,1,kha:,E,1,C,0,0,TD,8.666666667,104,111.0827027,M,3
60,A,20,4,1,th7:,G,3,G,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,21,4,1,phi:,E,1,E,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,22,4,2,th7:,G,3,C,0,0,TD,8.666666667,104,111.0827027,M,3
60,A,23,4,2,phi:,E,1,E,1,0,TD,8.666666667,104,111.0827027,M,3
60,A,24,4,2,kha:,E,1,C,0,0,TD,8.666666667,104,111.0827027,M,3
61,B,1,1,1,phi:,E,1,E,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,2,1,1,phom,C,2,C,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,3,1,1,th7:,G,3,G,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,4,1,2,phom,C,2,B,0,0,TD,7.916666667,95,98.49349419,M,3
61,B,5,1,2,th7:,G,3,G,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,6,1,2,phi:,E,1,E,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,7,2,1,khun,C,2,B,0,0,TD,7.916666667,95,98.49349419,M,3
61,B,8,2,1,kha:,E,1,C,0,1,TD,7.916666667,95,98.49349419,M,3
61,B,9,2,1,khaw,B,3,G,0,0,TD,7.916666667,95,98.49349419,M,3
61,B,10,2,2,kha:,E,1,C,0,0,TD,7.916666667,95,98.49349419,M,3
61,B,11,2,2,khaw,B,3,B,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,12,2,2,khun,C,2,B,0,0,TD,7.916666667,95,98.49349419,M,3
61,B,13,3,1,phi:,E,1,E,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,14,3,1,kha:,E,1,C,0,0,TD,7.916666667,95,98.49349419,M,3
61,B,15,3,1,th7:,G,3,G,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,16,3,2,kha:,E,1,C,0,0,TD,7.916666667,95,98.49349419,M,3
61,B,17,3,2,th7:,G,3,G,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,18,3,2,phi:,E,1,E,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,19,4,1,phom,C,2,C,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,20,4,1,khun,C,2,B,0,0,TD,7.916666667,95,98.49349419,M,3
61,B,21,4,1,khaw,B,3,B,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,22,4,2,khun,C,2,C,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,23,4,2,khaw,B,3,B,1,0,TD,7.916666667,95,98.49349419,M,3
61,B,24,4,2,phom,C,2,B,0,0,TD,7.916666667,95,98.49349419,M,3
62,C,1,1,1,th7:,G,3,C,0,0,TD,6.333333333,76,113.1684444,M,1
62,C,2,1,1,phi:,E,1,E,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,3,1,1,kha:,E,1,E,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,4,1,2,phi:,E,1,E,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,5,1,2,kha:,E,1,E,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,6,1,2,th7:,G,3,C,0,0,TD,6.333333333,76,113.1684444,M,1
62,C,7,2,1,th7:,G,3,C,0,0,TD,6.333333333,76,113.1684444,M,1
62,C,8,2,1,phi:,E,1,E,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,9,2,1,phom,C,2,C,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,10,2,2,phi:,E,1,E,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,11,2,2,phom,C,2,C,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,12,2,2,th7:,G,3,C,0,0,TD,6.333333333,76,113.1684444,M,1
62,C,13,3,1,khaw,B,3,C,0,0,TD,6.333333333,76,113.1684444,M,1
62,C,14,3,1,phom,C,2,C,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,15,3,1,khun,C,2,C,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,16,3,2,phom,C,2,C,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,17,3,2,khun,C,2,E,0,0,TD,6.333333333,76,113.1684444,M,1
62,C,18,3,2,khaw,B,3,C,0,0,TD,6.333333333,76,113.1684444,M,1
62,C,19,4,1,khaw,B,3,E,0,0,TD,6.333333333,76,113.1684444,M,1
62,C,20,4,1,khun,C,2,C,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,21,4,1,kha:,E,1,E,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,22,4,2,khun,C,2,C,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,23,4,2,kha:,E,1,E,1,0,TD,6.333333333,76,113.1684444,M,1
62,C,24,4,2,khaw,B,3,C,0,0,TD,6.333333333,76,113.1684444,M,1
63,A,1,1,1,kha:,E,1,C,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,2,1,1,khaw,B,3,G,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,3,1,1,khun,C,2,B,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,4,1,2,khaw,B,3,C,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,5,1,2,khun,C,2,B,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,6,1,2,kha:,E,1,C,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,7,2,1,khun,C,2,B,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,8,2,1,khaw,B,3,C,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,9,2,1,phom,C,2,C,1,0,TD,6.583333333,79,111.5828982,M,1
63,A,10,2,2,khaw,B,3,C,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,11,2,2,phom,C,2,C,1,0,TD,6.583333333,79,111.5828982,M,1
63,A,12,2,2,khun,C,2,B,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,13,3,1,phom,C,2,C,1,0,TD,6.583333333,79,111.5828982,M,1
63,A,14,3,1,th7:,G,3,G,1,0,TD,6.583333333,79,111.5828982,M,1
63,A,15,3,1,phi:,E,1,B,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,16,3,2,th7:,G,3,E,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,17,3,2,phi:,E,1,C,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,18,3,2,phom,C,2,B,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,19,4,1,kha:,E,1,C,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,20,4,1,th7:,G,3,G,1,0,TD,6.583333333,79,111.5828982,M,1
63,A,21,4,1,phi:,E,1,B,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,22,4,2,th7:,G,3,G,1,0,TD,6.583333333,79,111.5828982,M,1
63,A,23,4,2,phi:,E,1,B,0,0,TD,6.583333333,79,111.5828982,M,1
63,A,24,4,2,kha:,E,1,C,0,0,TD,6.583333333,79,111.5828982,M,1
64,A,1,1,1,kha:,E,1,C,0,0,TD,7.666666667,92,97.35438753,M,2
64,A,2,1,1,khaw,B,3,B,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,3,1,1,khun,C,2,C,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,4,1,2,khaw,B,3,G,0,0,TD,7.666666667,92,97.35438753,M,2
64,A,5,1,2,khun,C,2,C,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,6,1,2,kha:,E,1,E,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,7,2,1,khun,C,2,C,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,8,2,1,khaw,B,3,G,0,0,TD,7.666666667,92,97.35438753,M,2
64,A,9,2,1,phom,C,2,C,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,10,2,2,khaw,B,3,G,0,0,TD,7.666666667,92,97.35438753,M,2
64,A,11,2,2,phom,C,2,C,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,12,2,2,khun,C,2,C,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,13,3,1,phom,C,2,C,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,14,3,1,th7:,G,3,G,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,15,3,1,phi:,E,1,E,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,16,3,2,th7:,G,3,G,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,17,3,2,phi:,E,1,E,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,18,3,2,phom,C,2,C,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,19,4,1,kha:,E,1,C,0,0,TD,7.666666667,92,97.35438753,M,2
64,A,20,4,1,th7:,G,3,G,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,21,4,1,phi:,E,1,E,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,22,4,2,th7:,G,3,G,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,23,4,2,phi:,E,1,E,1,0,TD,7.666666667,92,97.35438753,M,2
64,A,24,4,2,kha:,E,1,C,0,0,TD,7.666666667,92,97.35438753,M,2
65,B,1,1,1,phi:,E,1,E,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,2,1,1,phom,C,2,C,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,3,1,1,th7:,G,3,G,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,4,1,2,phom,C,2,C,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,5,1,2,th7:,G,3,G,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,6,1,2,phi:,E,1,B,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,7,2,1,khun,C,2,C,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,8,2,1,kha:,E,1,C,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,9,2,1,khaw,B,3,G,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,10,2,2,kha:,E,1,C,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,11,2,2,khaw,B,3,E,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,12,2,2,khun,C,2,C,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,13,3,1,phi:,E,1,B,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,14,3,1,kha:,E,1,C,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,15,3,1,th7:,G,3,G,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,16,3,2,kha:,E,1,C,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,17,3,2,th7:,G,3,G,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,18,3,2,phi:,E,1,B,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,19,4,1,phom,C,2,C,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,20,4,1,khun,C,2,C,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,21,4,1,khaw,B,3,G,0,0,TD,7.166666667,86,119.2232735,M,2
65,B,22,4,2,khun,C,2,C,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,23,4,2,khaw,B,3,B,1,0,TD,7.166666667,86,119.2232735,M,2
65,B,24,4,2,phom,C,2,C,1,0,TD,7.166666667,86,119.2232735,M,2
66,C,1,1,1,th7:,G,3,C,0,0,TD,7.333333333,88,155.7852473,M,2
66,C,2,1,1,phi:,E,1,E,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,3,1,1,kha:,E,1,G,0,0,TD,7.333333333,88,155.7852473,M,2
66,C,4,1,2,phi:,E,1,E,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,5,1,2,kha:,E,1,B,0,0,TD,7.333333333,88,155.7852473,M,2
66,C,6,1,2,th7:,G,3,G,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,7,2,1,th7:,G,3,G,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,8,2,1,phi:,E,1,E,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,9,2,1,phom,C,2,C,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,10,2,2,phi:,E,1,E,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,11,2,2,phom,C,2,C,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,12,2,2,th7:,G,3,G,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,13,3,1,khaw,B,3,B,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,14,3,1,phom,C,2,C,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,15,3,1,khun,C,2,G,0,0,TD,7.333333333,88,155.7852473,M,2
66,C,16,3,2,phom,C,2,C,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,17,3,2,khun,C,2,G,0,0,TD,7.333333333,88,155.7852473,M,2
66,C,18,3,2,khaw,B,3,B,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,19,4,1,khaw,B,3,B,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,20,4,1,khun,C,2,C,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,21,4,1,kha:,E,1,B,0,0,TD,7.333333333,88,155.7852473,M,2
66,C,22,4,2,khun,C,2,C,1,0,TD,7.333333333,88,155.7852473,M,2
66,C,23,4,2,kha:,E,1,B,0,0,TD,7.333333333,88,155.7852473,M,2
66,C,24,4,2,khaw,B,3,G,0,0,TD,7.333333333,88,155.7852473,M,2
67,C,1,1,1,th7:,G,3,C,0,1,TD,8.333333333,100,126.2602911,M,3
67,C,2,1,1,phi:,E,1,E,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,3,1,1,kha:,E,1,C,0,0,TD,8.333333333,100,126.2602911,M,3
67,C,4,1,2,phi:,E,1,E,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,5,1,2,kha:,E,1,C,0,0,TD,8.333333333,100,126.2602911,M,3
67,C,6,1,2,th7:,G,3,G,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,7,2,1,th7:,G,3,C,0,0,TD,8.333333333,100,126.2602911,M,3
67,C,8,2,1,phi:,E,1,E,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,9,2,1,phom,C,2,C,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,10,2,2,phi:,E,1,E,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,11,2,2,phom,C,2,C,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,12,2,2,th7:,G,3,G,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,13,3,1,khaw,B,3,B,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,14,3,1,phom,C,2,C,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,15,3,1,khun,C,2,G,0,0,TD,8.333333333,100,126.2602911,M,3
67,C,16,3,2,phom,C,2,C,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,17,3,2,khun,C,2,G,0,0,TD,8.333333333,100,126.2602911,M,3
67,C,18,3,2,khaw,B,3,B,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,19,4,1,khaw,B,3,B,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,20,4,1,khun,C,2,G,0,0,TD,8.333333333,100,126.2602911,M,3
67,C,21,4,1,kha:,E,1,B,0,0,TD,8.333333333,100,126.2602911,M,3
67,C,22,4,2,khun,C,2,C,1,0,TD,8.333333333,100,126.2602911,M,3
67,C,23,4,2,kha:,E,1,B,0,0,TD,8.333333333,100,126.2602911,M,3
67,C,24,4,2,khaw,B,3,G,0,0,TD,8.333333333,100,126.2602911,M,3
68,A,1,1,1,kha:,E,1,C,0,1,TD,8.166666667,98,155.7852473,M,3
68,A,2,1,1,khaw,B,3,E,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,3,1,1,khun,C,2,G,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,4,1,2,khaw,B,3,E,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,5,1,2,khun,C,2,C,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,6,1,2,kha:,E,1,C,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,7,2,1,khun,C,2,C,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,8,2,1,khaw,B,3,E,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,9,2,1,phom,C,2,C,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,10,2,2,khaw,B,3,E,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,11,2,2,phom,C,2,C,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,12,2,2,khun,C,2,G,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,13,3,1,phom,C,2,C,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,14,3,1,th7:,G,3,E,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,15,3,1,phi:,E,1,B,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,16,3,2,th7:,G,3,E,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,17,3,2,phi:,E,1,E,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,18,3,2,phom,C,2,C,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,19,4,1,kha:,E,1,C,0,0,TD,8.166666667,98,155.7852473,M,3
68,A,20,4,1,th7:,G,3,G,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,21,4,1,phi:,E,1,E,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,22,4,2,th7:,G,3,G,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,23,4,2,phi:,E,1,E,1,0,TD,8.166666667,98,155.7852473,M,3
68,A,24,4,2,kha:,E,1,C,0,0,TD,8.166666667,98,155.7852473,M,3
69,C,1,1,1,th7:,G,3,G,1,0,TD,7,84,134.8952181,M,2
69,C,2,1,1,phi:,E,1,E,1,0,TD,7,84,134.8952181,M,2
69,C,3,1,1,kha:,E,1,C,0,0,TD,7,84,134.8952181,M,2
69,C,4,1,2,phi:,E,1,E,1,0,TD,7,84,134.8952181,M,2
69,C,5,1,2,kha:,E,1,C,0,0,TD,7,84,134.8952181,M,2
69,C,6,1,2,th7:,G,3,G,1,0,TD,7,84,134.8952181,M,2
69,C,7,2,1,th7:,G,3,G,1,0,TD,7,84,134.8952181,M,2
69,C,8,2,1,phi:,E,1,E,1,0,TD,7,84,134.8952181,M,2
69,C,9,2,1,phom,C,2,C,1,0,TD,7,84,134.8952181,M,2
69,C,10,2,2,phi:,E,1,E,1,0,TD,7,84,134.8952181,M,2
69,C,11,2,2,phom,C,2,C,1,0,TD,7,84,134.8952181,M,2
69,C,12,2,2,th7:,G,3,G,1,0,TD,7,84,134.8952181,M,2
69,C,13,3,1,khaw,B,3,B,1,0,TD,7,84,134.8952181,M,2
69,C,14,3,1,phom,C,2,C,1,0,TD,7,84,134.8952181,M,2
69,C,15,3,1,khun,C,2,G,0,0,TD,7,84,134.8952181,M,2
69,C,16,3,2,phom,C,2,C,1,0,TD,7,84,134.8952181,M,2
69,C,17,3,2,khun,C,2,B,0,0,TD,7,84,134.8952181,M,2
69,C,18,3,2,khaw,B,3,G,0,0,TD,7,84,134.8952181,M,2
69,C,19,4,1,khaw,B,3,B,1,0,TD,7,84,134.8952181,M,2
69,C,20,4,1,khun,C,2,G,0,0,TD,7,84,134.8952181,M,2
69,C,21,4,1,kha:,E,1,C,0,0,TD,7,84,134.8952181,M,2
69,C,22,4,2,khun,C,2,B,0,0,TD,7,84,134.8952181,M,2
69,C,23,4,2,kha:,E,1,G,0,0,TD,7,84,134.8952181,M,2
69,C,24,4,2,khaw,B,3,C,0,0,TD,7,84,134.8952181,M,2
70,A,1,1,1,kha:,E,1,C,0,0,TD,8.833333333,106,115.5465008,F,4
70,A,2,1,1,khaw,B,3,C,0,0,TD,8.833333333,106,115.5465008,F,4
70,A,3,1,1,khun,C,2,C,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,4,1,2,khaw,B,3,B,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,5,1,2,khun,C,2,C,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,6,1,2,kha:,E,1,C,0,0,TD,8.833333333,106,115.5465008,F,4
70,A,7,2,1,khun,C,2,C,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,8,2,1,khaw,B,3,G,0,0,TD,8.833333333,106,115.5465008,F,4
70,A,9,2,1,nu:,C,2,C,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,10,2,2,khaw,B,3,B,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,11,2,2,nu:,C,2,C,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,12,2,2,khun,C,2,C,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,13,3,1,nu:,C,2,C,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,14,3,1,th7:,G,3,G,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,15,3,1,phi:,E,1,C,0,0,TD,8.833333333,106,115.5465008,F,4
70,A,16,3,2,th7:,G,3,G,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,17,3,2,phi:,E,1,E,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,18,3,2,nu:,C,2,C,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,19,4,1,kha:,E,1,C,0,0,TD,8.833333333,106,115.5465008,F,4
70,A,20,4,1,th7:,G,3,G,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,21,4,1,phi:,E,1,E,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,22,4,2,th7:,G,3,G,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,23,4,2,phi:,E,1,E,1,0,TD,8.833333333,106,115.5465008,F,4
70,A,24,4,2,kha:,E,1,C,0,0,TD,8.833333333,106,115.5465008,F,4
71,B,1,1,1,phi:,E,1,E,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,2,1,1,nu:,C,2,C,1,0,TD,9.166666667,110,106.5986975,F,4
